評論,tokens
"家中洗髮產品使用完畢，
想到UrCosme擁有好評的「九蒸九曝髮翳淨髮精華露」，
立馬入手兩瓶，首先香氣是我喜歡的植物系，
清新的草葉香氣讓洗髮過程放鬆身心，
質地輕盈的洗髮露，
壓一次的用量(上圖左)添適量水就能在掌心搓出豐富泡沫，
按摩頭皮及髮絲時泡沫量有減少，
需要再添些洗髮露潔淨髮絲，
中長髮使用量需要按壓2-3次的用量，
沖淨的過程迅速，且髮絲不會有泡沫殘餘感，
使用後頭皮潔淨清爽，髮絲柔亮。","['家', '中', '洗髮', '產品', '使用', '完畢', '想到', '擁有', '好評', '的', '九蒸', '九', '曝髮翳', '淨髮', '精華露', '立馬', '入手', '兩', '瓶', '首先', '香氣', '是', '我', '喜歡', '的', '植物系', '清新', '的', '草葉', '香氣', '讓', '洗髮', '過程', '放鬆', '身心', '質地', '輕盈', '的', '洗髮露', '壓', '一', '次', '的', '用量', '上圖', '左', '添', '適量', '水', '就', '能', '在', '掌心', '搓出', '豐富', '泡沫', '按摩', '頭皮', '及', '髮絲', '時', '泡沫量', '有', '減少', '需要', '再', '添', '些', '洗髮露', '潔淨', '髮絲', '中', '長髮', '使用量', '需要', '按', '壓次', '的', '用量', '沖淨', '的', '過程', '迅速', '且', '髮絲', '不會', '有', '泡沫', '殘餘感', '使用', '後', '頭皮', '潔淨', '清爽', '髮絲', '柔亮']"
"感謝urcosme的試用品！
剛好這陣子需要更換洗髮產品，就抽中了這項產品，對於通勤族或頭皮比較油的人來說，洗髮產品的挑選非常重要。
收到這項產品時，有別於洗髮產品，瓶罐的設計很輕巧，綠色的整體形象看起來非常的清爽，壓頭還蠻容易取用的，一次下壓的份量剛剛好使用，整個瓶罐的設計非常輕巧。
這款洗髮精的味道非常的草本味，其實有點不太能適應！
是真的味道蠻特別的，他寫金縷梅＋檸檬草，質地非常的滑順，基本上壓一次就可以洗整顆頭，蠻容易洗出泡沫的，在按摩頭皮的時候，可以感受到他的微涼感。
的確洗完之後，頭皮的異味有","['感謝', '的', '試用品', '剛好', '這陣子', '需要', '更換', '洗髮', '產品', '就', '抽中', '了', '這', '項', '產品', '對於', '通勤族', '或', '頭皮', '比較', '油', '的', '人', '來', '說', '洗髮', '產品', '的', '挑選', '非常', '重要', '收到', '這', '項', '產品', '時', '有別於', '洗髮', '產品', '瓶罐', '的', '設計', '很', '輕巧', '綠色', '的', '整體', '形象', '看起來', '非常', '的', '清爽', '壓頭', '還', '蠻', '容易', '取用', '的', '一', '次', '下壓', '的', '份量', '剛剛', '好', '使用', '整', '個', '瓶罐', '的', '設計', '非常', '輕巧', '這', '款', '洗髮精', '的', '味道', '非常', '的', '草本味', '其實', '有點', '不', '太', '能', '適應', '是', '真的', '味道', '蠻', '特別', '的', '他', '寫', '金縷梅', '檸檬草', '質地', '非常', '的', '滑順', '基本', '上', '壓', '一', '次', '就', '可以', '洗', '整', '顆', '頭', '蠻', '容易', '洗出', '泡沫', '的', '在', '按摩', '頭皮', '的', '時候', '可以', '感受到', '他', '的', '微', '涼感', '的確', '洗完', '之後', '頭皮', '的', '異味', '有']"
"AQUAIR新品包裝色彩也太可愛了，
前一次上市的藍色包裝瞬護賦活系列還沒用完，
就出了這樣的一個粉色瞬耀護色系列，
洗髮精有保濕和控油兩種可選，
我入手了控油洗髮精，
完全就是因為包裝而買，
本身洗髮精的味道偏花香，
香精味道比較濃郁，
嗅覺有點遲鈍，
AQUAIR全系列的香氛好像幾乎一樣，
起泡容易保濕效果很好，
控油效果我覺得可以再加強些，
護色的感受我體驗不出來，
目前還沒有想要染髮，
這部分我只好請我妹幫我試試囉。","['新品', '包裝', '色彩', '也', '太', '可愛', '了', '前', '一', '次', '上市', '的', '藍色', '包裝', '瞬護', '賦活', '系列', '還', '沒', '用完', '就', '出', '了', '這樣', '的', '一', '個', '粉色', '瞬耀', '護色', '系列', '洗髮精', '有', '保濕', '和', '控油', '兩', '種', '可', '選', '我', '入手', '了', '控油', '洗髮精', '完全', '就是', '因為', '包裝', '而', '買', '本身', '洗髮精', '的', '味道', '偏', '花香', '香精', '味道', '比較', '濃郁', '嗅覺', '有點', '遲鈍', '全', '系列', '的', '香氛', '好像', '幾乎', '一樣', '起泡', '容易', '保濕', '效果', '很', '好', '控油', '效果', '我', '覺得', '可以', '再', '加強', '些', '護色', '的', '感受', '我', '體驗', '不', '出來', '目前', '還', '沒有', '想要', '染髮', '這', '部分', '我', '只好', '請', '我', '妹', '幫', '我', '試試', '囉']"
"看了FB廣告腦波弱而下單的洗髮露
好險沒有踩雷
首先要大大稱讚的是它的玫！瑰！香！
是我少數聞過覺得最接近真實玫瑰純露的香味，花香中帶有一點草本香
不是一般那種廉價玫瑰味，怎麼聞都不膩
雖然是保濕型的洗髮露
但洗感很清爽，很好沖乾淨同時也不會悶頭皮
即使不潤髮，頭髮也維持一點光澤感
算表現超乎我預料的洗髮露","['看', '了', '廣告', '腦波', '弱', '而', '下單', '的', '洗髮露', '好險', '沒有', '踩雷', '首先', '要', '大大', '稱讚', '的', '是', '它', '的', '玫瑰香', '是', '我', '少數', '聞', '過', '覺得', '最', '接近', '真實', '玫瑰', '純露', '的', '香味', '花香', '中', '帶有', '一點', '草本香', '不', '是', '一般', '那', '種', '廉價', '玫瑰味', '怎麼', '聞', '都', '不', '膩', '雖然', '是', '保濕型', '的', '洗髮露', '但', '洗感', '很', '清爽', '很', '好', '沖乾淨', '同時', '也', '不會', '悶', '頭皮', '即使', '不', '潤髮', '頭髮', '也', '維持', '一點', '光澤感算', '表現', '超乎', '我', '預料', '的', '洗髮露']"
"麗仕LUX除了我們熟知的平價的洗護產品外
近年來也推出了不同系列，如同沙龍級的洗護產品，而價格路份算是相當親民
最新推出的LUX Hair Supplement 髮の補給機能飲系列
此系列產品除了是日本製外，它可是由日本職人以黃金比例複合式胺基酸
為秀髮訂製的蛋白胺基酸機能飲，為給予受損髮質髮的補給
讓每吋髮絲都能獲得營養、修護哦！
大家知道髮絲87%是由蛋白質組成的嗎？
但造成蛋白質流失的原因不外乎是洗髮及梳理摩擦時導致蛋白質流失
胺基酸是蛋白質構成的基礎，所以更需要這樣產品！
我自己的髮質因長期染、燙","['麗仕', '除了', '我們', '熟知', '的', '平價', '的', '洗護', '產品', '外', '近年', '來', '也', '推出', '了', '不同', '系列', '如同', '沙龍', '級', '的', '洗護', '產品', '而', '價格', '路份', '算是', '相當', '親民', '最', '新', '推出', '的', '髮', '補給', '機', '能', '飲', '系列', '此', '系列', '產品', '除了', '是', '日本', '製', '外', '它', '可是', '由', '日本', '職人', '以', '黃金', '比例', '複合式', '胺基酸', '為', '秀髮', '訂製', '的', '蛋白胺基酸', '機能', '飲', '為', '給予', '受損', '髮質髮', '的', '補給', '讓', '每', '吋', '髮絲', '都', '能', '獲得', '營養', '修護', '哦', '大家', '知道', '髮絲', '是', '由', '蛋白質', '組成', '的', '嗎', '但', '造成', '蛋白質', '流失', '的', '原因', '不外乎', '是', '洗髮', '及', '梳理', '摩擦', '時', '導致', '蛋白質', '流失', '胺基酸', '是', '蛋白質', '構成', '的', '基礎', '所以', '更', '需要', '這樣', '產品', '我', '自己', '的', '髮質因', '長期', '染燙']"
"一眼就先被外瓶身吸引住的設計，果然很有日系感，而且真的很少看見LUX麗仕出日本製的髮品，我這一系列是LUX Hair Supplement 角蛋白胺基酸洗髮精＆LUX Hair Supplement 角蛋白胺基酸潤髮乳。
本篇先分享角蛋白胺基酸洗髮精
說真的用這系列洗護髮前我的頭髮真的是很扁塌而且很毛躁超級期待這個LUX Hair Supplement 髮の補給機能飲，擁有嶄新成份標設計/醫美專業感，這不是我所認識的麗仕，整個日系風滿滿的而且是日本製造的唷！
如果前一晚睡覺我又綁頭髮的話我的頭髮真的是慘不","['一', '眼', '就', '先', '被', '外', '瓶身', '吸引住', '的', '設計', '果然', '很', '有', '日系感', '而且', '真的', '很少', '看見', '麗仕', '出', '日本製', '的', '髮品', '我', '這', '一', '系列', '是', '角蛋白', '胺基酸', '洗髮精', '角蛋白', '胺基酸', '潤髮乳', '本', '篇', '先', '分享', '角蛋白', '胺基酸', '洗髮精', '說真的', '用', '這', '系列', '洗護髮', '前', '我', '的', '頭髮', '真的', '是', '很', '扁塌', '而且', '很', '毛躁', '超級', '期待', '這', '個', '髮', '補給機', '能', '飲', '擁有', '嶄新', '成份', '標', '設計', '醫美', '專業感', '這', '不', '是', '我', '所', '認識', '的', '麗仕', '整', '個', '日系', '風', '滿滿', '的', '而且', '是', '日本', '製造', '的', '唷', '如果', '前', '一', '晚', '睡覺', '我', '又', '綁', '頭髮', '的話', '我', '的', '頭髮', '真的', '是', '慘', '不']"
"原本對於他家的洗髮精，覺得香味太重，
所以就很長一段時間沒再購買，
這次新出的這款洗髮精，
聞起來的香味沒有太重，
洗起來的感覺，也蠻容易起泡的，
沖的時候也蠻乾淨的。
洗完蠻清爽的，頭髮也蠻柔軟的。","['原本', '對於', '他', '家', '的', '洗髮精', '覺得', '香味', '太', '重', '所以', '就', '很', '長', '一', '段', '時間', '沒', '再', '購買', '這', '次', '新', '出', '的', '這', '款', '洗髮精', '聞起來', '的', '香味', '沒有', '太', '重', '洗起來', '的', '感覺', '也', '蠻', '容易', '起泡', '的', '沖', '的', '時候', '也', '蠻', '乾淨', '的', '洗完', '蠻', '清爽', '的', '頭髮', '也', '蠻', '柔軟', '的']"
"必須承認我就是AVEDA 的忠實粉絲~
固定在用且回購的都用到第2瓶以上的1000ml包裝，用到改款。
薄荷、純香、蘊活，這3個系列我誰都無法放棄，都3瓶隨侍在側，看狀況輪著用。
老實說蘊活改款後好難起泡真的很困擾。
但我又想改善掉髮狀況也還沒找到合用的新對象，只好繼續。
夏天分布是一周用4天薄荷，2天純香，1天蘊活。
冬天分布是一周用4天純香，2天偷懶沒洗，1天蘊活。
春秋就3天薄荷，3天純香，1天蘊活。
大概就是以上分布，然後看狀況作微調。
最近又新開發了一款蕾利歐的胡桃洗髮精，偶爾穿插使用。
純香的","['必須', '承認', '我', '就是', '的', '忠實', '粉絲', '固定', '在', '用', '且', '回購', '的', '都', '用到', '第', '瓶', '以上', '的', '包裝', '用到', '改款', '薄荷', '純香', '蘊活', '這', '個', '系列', '我', '誰', '都', '無法', '放棄', '都瓶', '隨侍在側', '看', '狀況', '輪著', '用', '老實說', '蘊活', '改款', '後', '好', '難', '起泡', '真的', '很', '困擾', '但', '我', '又', '想', '改善', '掉髮', '狀況', '也', '還', '沒', '找到', '合用', '的', '新', '對象', '只好', '繼續', '夏天', '分布', '是', '一', '周', '用', '天', '薄荷', '天', '純香', '天', '蘊活', '冬天', '分布', '是', '一', '周', '用', '天', '純香', '天', '偷懶', '沒', '洗', '天', '蘊活', '春秋', '就', '天', '薄荷', '天', '純香', '天', '蘊活', '大概', '就', '是', '以上', '分布', '然後', '看', '狀況', '作', '微調', '最近', '又', '新', '開發', '了', '一', '款', '蕾利歐', '的', '胡桃', '洗髮精', '偶爾', '穿插', '使用', '純香', '的']"
"香味度：★★★★☆
起泡度：★★★★☆
「角蛋白胺基酸洗髮精」淡淡的香味不會太過於濃烈
好起泡 泡泡算是濃密的。
擠出來是透明的，不是像那種白色乳液。
((按壓式設計-而且我覺得看的口還蠻大的，
我是長髮，使用量我覺得按一下就可以了!!|我都洗兩次頭喔|
洗起來我覺得算是舒服的，因為我洗錯洗髮產品我頭會癢
頭皮也沒有感到悶悶感
而且會比平常更容易出油。這罐洗髮產品 我使用起來沒有感到不適
就算單洗洗髮精，我覺得使用後不太會有乾澀感。","['香味', '度起', '泡度', '角蛋白', '胺基酸', '洗髮精', '淡淡', '的', '香味', '不會', '太過', '於', '濃烈', '好', '起', '泡', '泡泡', '算是', '濃密', '的', '擠出來', '是', '透明', '的', '不', '是', '像', '那', '種', '白色', '乳液', '按', '壓式', '設計', '而且', '我', '覺得', '看', '的', '口', '還', '蠻', '大', '的', '我', '是', '長髮', '使用量', '我', '覺得', '按', '一下', '就', '可以', '了', '我', '都', '洗', '兩', '次', '頭', '喔', '洗起來', '我', '覺得', '算是', '舒服', '的', '因為', '我', '洗錯', '洗髮', '產品', '我', '頭', '會', '癢', '頭皮', '也', '沒有', '感到', '悶悶感', '而且', '會', '比', '平常', '更', '容易', '出', '油', '這', '罐', '洗髮', '產品', '我', '使用', '起來', '沒有', '感到', '不適', '就算', '單', '洗', '洗髮精', '我', '覺得', '使用', '後', '不', '太', '會', '有', '乾澀感']"
"繼上次分享瓶中樹歐萊德咖啡因洗髮精後，這次又要來推坑大家另一款的洗髮精了。
這次要介紹的是也是歐萊德買很好系列的香檳玫瑰洗髮精，他主打的功能為護色洗髮精，因應我這次染髮，決心要好好保養，決定一次買兩罐交替使用，一罐就是上次介紹的咖啡因洗髮精，一罐就是這罐香檳玫瑰了🌹
商品說明
豐厚滋潤 亮麗飽滿
歐盟有機組織天然驗證起泡成分與玫瑰萃取精華，豐厚滋潤潔淨秀髮；更添加山葵根萃取，加強髮色飽滿亮麗，讓髮絲光澤富彈性。
取自於官網說明
可以看到它本身洗髮精為偏透明狀，輕輕搓洗後就可以起很多泡泡。
我自己很喜歡它天","['繼', '上', '次', '分享瓶', '中樹', '歐萊德', '咖啡因', '洗髮精', '後', '這', '次', '又', '要', '來', '推坑', '大家', '另', '一', '款', '的', '洗髮精', '了', '這', '次', '要', '介紹', '的', '是', '也', '是', '歐萊德', '買', '很', '好', '系列', '的', '香檳', '玫瑰', '洗髮精', '他', '主打', '的', '功能', '為', '護色', '洗髮精', '因應', '我', '這', '次', '染髮', '決心', '要', '好好', '保養', '決定', '一', '次', '買', '兩', '罐', '交替', '使用', '一', '罐', '就', '是', '上', '次', '介紹', '的', '咖啡因', '洗髮精', '一', '罐', '就', '是', '這', '罐', '香檳', '玫瑰', '了', '商品', '說明', '豐厚', '滋潤', '亮麗', '飽滿', '歐盟', '有機', '組織', '天然', '驗證', '起泡', '成分', '與', '玫瑰', '萃取', '精華', '豐厚', '滋潤', '潔淨', '秀髮', '更', '添加', '山葵根', '萃取', '加強', '髮色', '飽滿', '亮麗', '讓', '髮絲', '光澤', '富', '彈性', '取自', '於', '官網', '說明', '可以', '看到', '它', '本身', '洗髮精', '為', '偏', '透明狀', '輕輕', '搓洗', '後', '就', '可以', '起', '很多', '泡泡', '我', '自己', '很', '喜歡', '它', '天']"
"又是廣告惹的禍!
好吧~這個產品生薑洗髮精，洗了我臉書的版面，
所以因為自己髮量少...看能不能洗出個增量髮...
結果...並沒有，然後，因為他只是很好沖洗...
但是看似很好沖洗，其實沒有洗乾淨頭皮會發癢喔!!
裡面有顆粒，可能可以按摩頭皮什麼的，
香味是真的滿不錯，有點檸檬+生薑的味道，很清爽...
但是洗完真的感覺滿乾澀的...
但因為是頭髮在用...還是會把我買的一大罐用完...應該滿適合男生用...","['又', '是', '廣告', '惹', '的', '禍', '好吧', '這', '個', '產品', '生薑', '洗髮精', '洗', '了', '我', '臉書', '的', '版面', '所以', '因為', '自己', '髮量', '少', '看', '能不能', '洗出', '個', '增', '量髮', '結果', '並', '沒有', '然後', '因為', '他', '只是', '很', '好', '沖洗', '但是', '看似', '很', '好', '沖洗', '其實', '沒有', '洗乾淨', '頭皮', '會', '發癢', '喔', '裡面', '有', '顆粒', '可能', '可以', '按摩', '頭皮', '什麼', '的', '香味', '是', '真的', '滿', '不錯', '有點', '檸檬', '生薑', '的', '味道', '很', '清爽', '但是', '洗完', '真的', '感覺', '滿', '乾澀', '的', '但', '因為', '是', '頭髮', '在', '用', '還是', '會', '把', '我', '買', '的', '一', '大', '罐', '用完', '應該', '滿', '適合', '男生', '用']"
"古寶無患子
九蒸九曝髮翳淨髮精華露 550g
這品名用字遣詞真難懂🤣
這款是在古寶無患子的臉書粉絲團看到
針對「易掉髮」跟「染燙髮」適用！
看到形容跟網路評價都不錯
就在藥妝店的網路通路購買
折扣後$139元入手
質地非常液態
流動性很高
容易起泡
香味非常重
原本以為會是漢方草本味道
沒想到是刺鼻花香味
剛開始聞有點刺鼻
之後就比較習慣這香味
目前連續使用近兩週時間
無論是單用這瓶洗髮
還是搭配原本就在使用的（澎鬆型）洗髮精
隔天早上髮根都是塌、塌、塌！
但優點是髮尾變柔順😂
但落髮狀況還是一樣沒有比較","['古寶無患子', '九蒸九', '曝髮翳', '淨髮', '精華露', '這', '品名', '用字', '遣詞', '真', '難懂', '這', '款', '是', '在', '古寶', '無患子', '的', '臉書', '粉絲團', '看到', '針對', '易', '掉髮', '跟', '染', '燙髮', '適用', '看到', '形容', '跟', '網路', '評價', '都', '不錯', '就', '在', '藥妝店', '的', '網路', '通路', '購買', '折扣', '後', '元', '入手', '質地', '非常', '液態', '流動性', '很', '高', '容易', '起泡', '香味', '非常', '重', '原本', '以為', '會', '是', '漢方', '草本', '味道', '沒想到', '是', '刺鼻', '花', '香味', '剛', '開始', '聞', '有點', '刺鼻', '之後', '就', '比較', '習慣', '這', '香味', '目前', '連續', '使用', '近', '兩', '週', '時間', '無論', '是', '單', '用', '這', '瓶', '洗髮', '還是', '搭配', '原本', '就', '在', '使用', '的', '澎鬆型', '洗髮精', '隔天', '早上', '髮根', '都', '是', '塌塌塌', '但', '優點', '是', '髮尾', '變', '柔順', '但', '落髮', '狀況', '還是', '一樣', '沒有', '比較']"
"染髮的朋友一定要看這篇文ㄚ！！不看會後悔~~
長期都有在染髮,而且習慣用泡泡染來自己染,褪色速度也比一般染劑來的快,所以我就對護色洗髮精很注重。
之前很愛綠藤生機的護色洗髮精,它的護色效果很好,但女兒覺得會比較澀。
後來找到艾瑪花園這款真的是100分。
護色效果好,洗好滑順又蓬鬆,即使不用護髮也不打結。
接下來要說題外話了~
很多人會發現明明用了護色洗髮精還是褪色的很快,到底怎麼了?
問題就出在護髮乳！！
市面上有些果醋果酸型的護髮品絕對讓你褪色褪到懷疑人生,尤其韓國很紅的覆盆子果醋和8秒髮膜,絕對別在染","['染髮', '的', '朋友', '一定', '要', '看', '這', '篇', '文', '不', '看', '會', '後悔', '長期', '都', '有', '在', '染髮', '而且', '習慣', '用', '泡泡', '染', '來', '自己', '染', '褪色', '速度', '也', '比', '一般', '染劑', '來的', '快', '所以', '我', '就', '對', '護色', '洗髮精', '很', '注重', '之前', '很', '愛', '綠藤', '生機', '的', '護色', '洗髮精', '它', '的', '護色', '效果', '很', '好', '但', '女兒', '覺得', '會', '比較', '澀', '後來', '找到', '艾瑪', '花園', '這', '款', '真的', '是', '分護色', '效果', '好', '洗', '好', '滑順', '又', '蓬鬆', '即使', '不用', '護髮', '也', '不', '打結', '接下來', '要', '說', '題外話', '了', '很多', '人', '會', '發現', '明明', '用', '了', '護色', '洗髮精', '還是', '褪色', '的', '很', '快', '到底', '怎麼', '了', '問題', '就', '出', '在', '護髮乳', '市面', '上', '有', '些', '果醋', '果酸型', '的', '護髮品', '絕對', '讓', '你', '褪色', '褪', '到', '懷疑', '人生', '尤其', '韓國', '很', '紅', '的', '覆盆子', '果醋', '和', '秒髮膜', '絕對', '別', '在', '染']"
"會購入是因為看到屈臣氏在買一送一
加上看到評價都不錯
而且聽說透明的洗髮精才是沒有矽靈的
就買來試試囉
它的質地是透明的
原本以為會很難起泡
沒想到意外的好起泡
清潔力很夠
而且味道非常的香
聞到心情都好了起來
頭髮吹乾不會覺得很塌
就算是在夏天即使到隔天晚上頭髮還是不會塌也不會黏在頭皮上!!!
因為之前使用的洗髮乳到隔天中午就會出油很黏膩
看起來會很噁心很油
所以這點是我滿在意的部分
這瓶標榜防止頭髮褪色
但本身已經沒有在染髮了
所以這點看不出來效果
到目前為止我已經回購好幾次了","['會', '購入', '是', '因為', '看到', '屈臣氏', '在', '買', '一', '送', '一', '加上', '看到', '評價', '都', '不錯', '而且', '聽說', '透明', '的', '洗髮精', '才', '是', '沒有', '矽靈', '的', '就', '買來', '試試', '囉', '它', '的', '質地', '是', '透明', '的', '原本', '以為', '會', '很', '難', '起', '泡', '沒想到', '意外', '的', '好', '起泡', '清潔力', '很', '夠', '而且', '味道', '非常', '的', '香', '聞到', '心情', '都', '好', '了', '起來', '頭髮', '吹乾', '不會', '覺得', '很', '塌', '就算', '是', '在', '夏天', '即使', '到', '隔天', '晚上', '頭髮', '還是', '不會', '塌', '也', '不會', '黏', '在', '頭皮', '上', '因為', '之前', '使用', '的', '洗髮乳', '到', '隔天', '中午', '就', '會', '出', '油', '很', '黏膩', '看起來', '會', '很', '噁心', '很', '油', '所以', '這', '點', '是', '我', '滿', '在意', '的', '部分', '這', '瓶', '標榜', '防止', '頭髮', '褪色', '但', '本身', '已經', '沒有', '在', '染髮', '了', '所以', '這', '點', '看', '不', '出來', '效果', '到', '目前', '為止', '我', '已經', '回購', '好幾', '次', '了']"
"《適合偏油頭皮的抗屑洗髮精 - head&shoulders 海倫仙度絲 深層去屑洗髮露(去油淨澈)洗髮露 評比》
上一篇稍微講過了海倫仙度絲設計訂製去屑系列的背景，這次開場來講不太一樣的。
一覽架上的抗屑洗髮精，會關注洗髮精成分的消費者應該會發現：近 2 年 Climbazole 和 Piroctone Olamine 的使用率有逐年增加，同時 Zinc Pyrithione 其實有下降的趨勢，為什麼呢？
其實，早年海倫仙度絲也是用過 Zinc Pyrithione ，但由於這個成分被發現對於水生生物有","['適合', '偏油頭皮', '的', '抗', '屑', '洗髮精', '海倫仙度絲', '深層', '去', '屑', '洗髮露', '去', '油', '淨澈', '洗髮露', '評比', '上', '一', '篇', '稍微', '講', '過', '了', '海倫仙度絲', '設計', '訂製', '去', '屑', '系列', '的', '背景', '這', '次', '開場', '來', '講', '不', '太', '一樣', '的', '一', '覽', '架', '上', '的', '抗', '屑', '洗髮精', '會', '關注', '洗髮精', '成分', '的', '消費者', '應該', '會', '發現', '近年', '和', '的', '使用率', '有', '逐年', '增加', '同時', '其實', '有', '下降', '的', '趨勢', '為什麼', '呢', '其實', '早年', '海倫仙度絲', '也', '是', '用', '過', '但', '由於', '這', '個', '成分', '被', '發現', '對於', '水生', '生物', '有']"
"當初在FB看到Sandy推薦，腦波弱就買下去了
購買的是當時廣告推薦的三冠王組-水漾薔薇+淨平衡控油+茶樹抗屑洗髮精
還有加購水漾薔薇＋淨平衡護髮素
貪心如我，我一次把三罐洗髮精跟兩款護髮素打開放在浴室
每天根據頭髮狀況跟心情選妃使用
---
淨平衡洗髮露的香味很棒
木質調的香味舒服好聞，我很喜歡，男友喜歡，就讀國中的小姪女更愛
我頭髮很多很厚又很粗，每次洗頭一定要洗個兩次才確保乾淨
第一次洗大約會按三次，因為還沒清洗過的頭髮上會有油脂，泡泡沒那麼容易產生
第二次洗按兩次就可以搓出很多很多的泡泡
沖洗快速","['當初', '在', '看到', '推薦', '腦波', '弱', '就', '買下去', '了', '購買', '的', '是', '當時', '廣告', '推薦', '的', '三冠王組', '水漾', '薔薇淨', '平衡', '控油', '茶樹', '抗', '屑', '洗髮精', '還', '有', '加購', '水漾', '薔薇', '淨', '平衡', '護髮素', '貪心', '如', '我', '我', '一', '次', '把', '三', '罐', '洗髮精', '跟', '兩', '款', '護髮素', '打開', '放', '在', '浴室', '每', '天', '根據', '頭髮', '狀況', '跟', '心情', '選妃', '使用', '淨', '平衡', '洗髮露', '的', '香味', '很', '棒', '木質調', '的', '香味', '舒服', '好聞', '我', '很', '喜歡', '男友', '喜歡', '就讀', '國中', '的', '小', '姪女', '更', '愛', '我', '頭髮', '很多', '很', '厚', '又', '很', '粗', '每', '次', '洗頭', '一定', '要', '洗', '個', '兩', '次', '才', '確保', '乾淨', '第一', '次', '洗', '大約', '會', '按', '三', '次', '因為', '還', '沒', '清洗', '過', '的', '頭髮', '上', '會', '有', '油脂', '泡泡', '沒', '那麼', '容易', '產生', '第二', '次', '洗', '按', '兩', '次', '就', '可以', '搓出', '很多', '很多', '的', '泡泡', '沖洗', '快速']"
