評論,tokens
"我本身有染髮無燙髮、頭皮偏油，髮質受損偏乾的過胸長髮。
而這瓶洗髮精，但凡你有特殊需求，如保濕、護色、抗屑、控油通通都不要買它，它只是一瓶中規中矩無特殊功能的洗髮精，夏天跟冬天我都無法使用，不知道為何洗完當下是有覺得頭皮有洗乾淨，但是隔天中午就會覺得頭皮癢，以及有頭皮屑的問題。","['染髮', '燙髮', '頭皮', '髮質', '受損', '長髮', '特殊', '需求', '保濕', '護色', '控油', '通通', '不要', '中規', '中矩', '特殊', '功能', '夏天', '冬天', '無法', '為何', '當下', '頭皮', '洗乾淨', '隔天', '中午', '頭皮', '頭皮屑']"
"繼巴黎卡詩之後
讓我驚豔的洗髮精品牌-UKA
聽說在日本是很有人氣的沙龍SPA品牌
頭皮按摩梳在日本@COSME一直都很熱賣
我是在1010 HOPE購買的
首先這款洗髮精的香味
根本直接打中我了
完全是我愛的香味
不是那種香過頭很膩的味道
它屬於那種清新高級的香(不太會形容)
每天洗頭都會讓我想要狂吸
而且它容易起泡
泡泡還是那種綿密豐富的
感覺頭皮都被好好的呵護
至於護色效果
因為我不是染很淺的髮色
所以感受度不太明顯
但是髮色維持的都算還很不錯
我已經開始想試試其他款洗髮精了
也許之後會取代卡詩也不","['巴黎', '卡詩', '驚豔', 'UKA', '聽說', '日本', '人氣', '沙龍', 'SPA', '頭皮', '按摩', '日本', 'COSME', '熱賣', 'HOPE', '購買', '首先', '香味', '根本', '直接', '打中', '完全', '香味', '過頭', '味道', '清新', '高級', '形容', '洗頭', '想要', '泡泡泡', '綿密', '豐富', '頭皮', '好好', '呵護', '護色', '髮色', '感受度', '明顯', '髮色', '維持', '不錯', '已經', '取代', '卡詩']"
"我又買洗髮精了哈哈😆😆😆
我覺得品牌可以出小瓶裝真的很棒
因為不知道到底是不是適用,有小瓶裝可以先試試看
個人覺得真的非常貼心^^😍
⭐️產品介紹:⭐️
長效維持頭皮清爽健康環境，減少頭皮屑
修護滋潤、舒緩頭皮不適
降低油性堆積阻塞、搔癢感
減少頭皮上的粉刺或痘痘生成
✨(部分商品介紹及照片參考官網)✨
🌟使用心得&碎念
本身雖然是敏感偏乾肌膚,但是今年的夏天
真的特別特別的熱,每天就算沒有出油
也是滿身大汗,頭皮也不例外!!!!!
加上我是一個一年四季都必需每天洗頭,不然我真的會睡不著
(這是個人習慣)","['哈哈', '瓶裝', '到底', '適用', '瓶裝', '貼心', '介紹', '長效', '維持', '頭皮', '清爽', '健康', '環境', '減少', '頭皮屑', '修護', '滋潤', '舒緩', '頭皮', '不適', '降低', '油性', '堆積', '阻塞', '搔癢感', '減少', '頭皮', '粉刺', '痘痘', '生成', '介紹', '參考', '官網', '碎念', '敏感', '偏乾', '肌膚', '今年', '夏天', '大汗', '頭皮', '不例外', '必需', '洗頭', '習慣']"
"細軟髮+自然捲讓我這個機車族苦惱很久了，安全帽一戴，不管設計師吹整功力再好也是徒勞，完全扁塌到不行。這罐洗髮精當初是保持「死馬當活馬醫」的心態買的😂首先它的味道我超級喜歡，淡淡的花香味。
只要有擦髮蠟我都習慣洗兩次，之前用號稱天然的洗髮精反而頭皮發炎癢到不行，這款卻沒讓我的頭皮因此敏感發癢耶👍只是洗完頭髮觸感滿澀的。
隔天起床騎40分鐘的車去上班，雖然頭髮還不到完全不塌的地步，但是的確比之前頭髮輕盈、蓬鬆一些，再整理也比較快速，出乎意料的驚喜。只可惜控油效果很普通，到下午還是會變塌，不過看在它讓我戴安全帽","['細軟髮', '自然捲', '機車族', '苦惱', '安全帽', '設計師', '吹整', '功力', '徒勞', '完全', '扁塌', '不行', '當初', '保持', '死馬', '當活', '馬醫', '心態', '首先', '味道', '超級', '淡淡', '花香味', '擦髮', '習慣', '號稱', '天然', '頭皮', '發炎', '不行', '頭皮', '敏感', '發癢', '觸感', '滿澀', '隔天', '上班', '完全', '地步', '的確', '輕盈', '蓬鬆', '整理', '快速', '出乎意料', '驚喜', '可惜', '控油', '普通', '下午', '變塌', '安全帽']"
"就是落建藍瓶，
當初買400ml是因為看到寶雅2件特價，
結帳回家才發現沒有扣到，
隔幾天回去問才知道原來我拿的是「有贈品」的非DM⋯⋯再隔一天辦退貨，
大家要仔細看清楚特價活動的遊戲規則。
質地透明凝露狀，味道很不好聞，保證不是香的，如果不加香精會是什麼樣呢？
重要的是超級澀，
比花王綠瓶還澀，
為了不長痘頭髮都要扯掉了⋯⋯唉，
用完再用綠瓶吧！
至少便宜些，
以上。","['就是', '落建', '藍瓶', '當初', '寶雅', '特價', '結帳', '回家', '發現', '扣到', '回去', '原來', '贈品', '非DM', '退貨', '仔細', '看清楚', '特價', '活動', '遊戲', '規則', '質地', '透明', '凝露狀', '味道', '保證', '香精', '重要', '超級', '花王', '綠瓶', '扯掉', '用完', '綠瓶', '便宜']"
"LUSH 小紅帽洗髮餅
這兩塊買了很久，放在櫃子裡它的肉桂味超濃，但另人意外是洗起來完全無味？！
小紅帽我覺得非常好用呀！不愧是它們家的明星產品，真的有控油效果，就算冬天用也不會太乾；
起泡力超級強，只要在頭上刷個4-5圈，就可以起滿頭的泡泡，非常方便，用量也超省！！
而且用了小紅帽一陣子發現落髮情形有減少，感覺它讓頭皮健康後，落髮可以稍稍改善些。
再回購我應該會選小紅帽。
只可惜現在台灣買不到，只能代購了…","['LUSH', '小紅帽', '洗髮餅', '櫃子', '肉桂味', '超濃', '意外', '完全', '無味', '小紅帽', '好用', '不愧', '明星', '控油', '冬天', '起泡力', '超級', '泡泡', '方便', '用量', '超省', '小紅帽', '一陣子', '發現', '落髮', '情形', '減少', '頭皮', '健康', '落髮', '稍稍', '改善', '回購', '小紅帽', '可惜', '現在', '台灣', '代購']"
"這個商品應該已經是萬年不敗款了吧‼️
不過雖然他是施巴經典商品，我們家是沒有在定期購買啦。
這個小樣我已經不記得怎麽出現的了，
但因為有一次小孩的洗髮用完我一時間來不及買就翻翻找找給他找到了。
適用對象：中乾性/敏弱頭皮專用
✅溫和清潔
✅ph5.5微酸呵護
✅檸檬酸保濕配方
✅無添加有害成分
不含皂鹼、無矽靈、無螢光劑、人工色素。
透明質地、好起泡，不過味道可能小孩不是太喜歡，洗完我覺得並不會乾澀，像我家女兒頭皮很容易癢，但又沒有頭皮屑那種，只要遇到換季，頭皮就會跟身體一樣癢癢，後來只要使用這一瓶，她的","['已經', '敗款', '施巴', '經典', '定期', '購買', '小樣', '已經', '記得', '怎麽', '出現', '小孩', '用完', '一時間', '來不及', '翻翻', '找找', '找到', '適用', '對象', '敏弱', '頭皮', '專用', '溫和', '清潔', 'ph55', '微酸', '呵護', '檸檬酸', '保濕', '配方', '添加', '有害', '成分', '皂鹼', '矽靈', '螢光劑', '人工', '色素', '透明', '質地', '起泡', '味道', '可能', '小孩', '乾澀', '女兒', '頭皮', '頭皮屑', '遇到', '換季', '頭皮', '身體', '癢癢', '後來']"
"我的頭皮容易出油，可能跟我以前總是喜歡洗高溫的水有關係
但即使後來改成洗比較溫的水，還是很容易刺癢，一旦出現刺癢感，就會大量出油+出現很多頭皮屑
不只如此，頭髮也會變得很塌，嚴重時剛洗完頭髮不久就出油了，然後肩膀上掉了一堆頭皮屑，看了心情會很差
試過不少洗髮精，但即使是標榜清涼或是去屑也未必能起作用
所以說是這牌子拯救我也不為過，我是用淨化液+去屑止癢洗髮精 (這牌子其他洗髮精有試過，但效果沒那麼好)
淨化液要在乾髮時使用，我習慣轉開後直接往頭皮倒，因為它不算容易起泡
但是按摩頭皮後一會兒，會感覺頭皮有明","['頭皮', '可能', '以前', '總是', '高溫', '後來', '改成', '刺癢', '出現', '刺癢感', '出現', '頭皮屑', '不只', '如此', '嚴重', '不久', '然後', '肩膀', '頭皮屑', '心情', '標榜', '清涼', '未必', '起作用', '牌子', '拯救', '不為過', '淨化液', '止癢', '牌子', '那麼', '淨化液', '乾髮', '習慣', '轉開', '直接', '頭皮', '起泡', '按摩', '頭皮', '一會兒', '頭皮']"
"這是呂的IG大方給的試用
質地為淡黃色凝膠狀
味道意外的好聞，是偏中性的香調
香味持久度好，晚上洗完頭後，一直到隔天中午都能聞到香味
很好起泡，泡泡量很多，也很綿密
因為是偏膠狀的質地，所以起泡後，巴附能力也很強
需要花比平常多2-3倍的時間才能沖乾淨
洗淨力大約有七成，還不錯
但我覺得產品主打的頭髮蓬鬆的效果，還好
我覺得紫瓶的髮根蓬鬆感比較明顯，是會感覺到空氣在髮根間流動的那種
不過用完這個洗髮，隔天起床梳頭髮時，發現頭髮超順，沒有打結
梳頭髮時超開心
跟我一樣喜歡梳頭的人可以試試
目前心中洗髮精的排","['大方', '質地', '淡黃色', '凝膠狀', '味道', '意外', '好聞', '中性', '香調', '香味', '持久', '度好', '晚上', '隔天', '中午', '聞到', '香味', '泡泡泡量', '綿密', '膠狀', '質地', '起泡', '巴附', '能力', '平常', '時間', '沖乾淨', '洗淨力', '不錯', '蓬鬆', '還好', '紫瓶', '髮根', '蓬鬆感', '明顯', '感覺到', '空氣', '髮根', '流動', '用完', '隔天', '發現', '超順', '打結', '開心', '梳頭', '目前']"
"@cosme 2021  10月份網友交流會中的其中一項禮物
升級版的呂，
其實舊款的也很好用，去油效果，髮根蓬鬆感都是開架一絕，
但舊款的人蔘味太重，睡一覺枕頭都會沾滿味道，
隔天也可以一直聞到自己頭髮上的人蔘味，
所以在舊款上，因為味道，讓我有點抗拒。
新款的在人蔘味道上，調淡了很多，
是一個我非常非常可以接受的香味濃度，
但效果上仍然跟以往一樣優秀，
去油效果、控油效果、髮根輕盈蓬鬆，頭皮可以感受到呼吸空氣。
升級版的大大的提升我的購買跟持續使用意願!!!","['網友', '交流會', '禮物', '升級版', '其實', '舊款', '好用', '去油', '髮根', '蓬鬆感', '開架', '舊款', '人蔘味', '枕頭', '沾滿', '味道', '隔天', '聞到', '人蔘味', '舊款', '味道', '抗拒', '新款', '人蔘', '味道', '調淡', '接受', '香味', '濃度', '仍然', '以往', '優秀', '控油', '髮根', '輕盈', '蓬鬆', '頭皮', '感受到', '呼吸', '空氣', '升級版', '大大', '提升', '購買', '持續', '意願']"
"本身不算髮質很糟的人，但這罐洗了頭髮乾澀，使用上一定要搭配護髮，不然頭髮根本梳不開。
非常喜歡這罐的味道，可惜使用感受上很糟，真的很可惜。","['髮質', '乾澀', '一定', '搭配', '護髮', '根本', '味道', '可惜', '感受', '可惜']"
"當初看到背後的成份說明時
總覺得似曾相識過
有天去藥妝店購物時在架上看到了先前出的加價購產品-花漾香氛系列的洗髮精（400ML）
才想起自己曾加價購入這兩款不同香味的洗髮精
略為對照了一下這兩瓶背後的說明
所增加的精華和植物精萃都是相同的
而這瓶蓮花保濕的洗髮精也就是原名為幽蓮秘境的那瓶
當初也曾一口氣加購了蓮花和玫瑰味道的
而這次使用新版時，蓮花的香氛依舊是比玫瑰那瓶來的喜歡許多
改版後的蓮花香氛沒有太多差異
依然是淡雅的清香，聞起來也挺能令人放鬆的
但起泡力卻有大大的提升
先前使用幽蓮秘境時覺得內容物","['當初', '背後', '成份', '說明', '似曾相識', '藥妝店', '購物', '先前', '加價', '花漾', '香氛', 'ML', '想起', '加價', '購入', '不同', '香味', '略為', '對照', '背後', '說明', '增加', '精華', '植物', '精萃', '相同', '蓮花', '保濕', '原名為', '幽蓮', '秘境', '當初', '一口氣', '加購', '蓮花', '玫瑰', '味道', '新版', '蓮花', '香氛', '依舊', '玫瑰', '改版', '蓮花', '香氛', '差異', '依然', '淡雅', '清香', '聞起來', '放鬆', '起泡力', '大大', '提升', '先前', '幽蓮', '秘境', '內容物']"
"這次要來分享的是蒂沐蝶的「金盞花修護植萃洗髮精」～之前用過佛手柑系列就覺得還不錯，再加上看了網友 nanaco26 對他們家洗髮精、潤髮乳全部的好評分享後，決定繼續嘗試他們家的其他系列～
因為我的頭髮是染燙受損粗糙乾髮，所以我就購入了「適合受損髮質」的金盞花修護款。
他的外觀是透明液體，香料味，質地稠。
我每次都洗兩次，兩天洗一次。我在洗頭時通常第一次很難起泡，但用他們家的洗髮精就不會有這問題，第一次就洗的動。易起泡、泡沫多、洗起來滑順、易沖淨，沖掉後也不有太乾澀或打結的狀況👍🏻
洗完後頭髮仍帶有香味。洗","['蒂沐蝶', '金盞花', '修護', '植萃', '佛手柑', '不錯', '網友', 'nanaco26', '潤髮乳', '好評', '決定', '繼續', '嘗試', '染燙', '受損', '粗糙', '乾髮', '購入', '適合', '受損', '髮質', '金盞花', '修護款', '外觀', '透明', '液體', '香料', '味質', '地稠', '洗頭', '通常', '起泡', '起泡', '泡沫', '滑順', '沖淨', '沖掉', '乾澀', '打結', '狀況', '帶有', '香味']"
"購自大賣場,已經使用兩罐,也有保補充包,購買方便.
用的時候會感覺涼涼的,很喜歡清爽的感覺
曾經看過皮膚科醫生推薦所以買來試試看
對於臉上有痘痘或是肩膀上有痘痘的人,不會長粉刺也不會造成負擔","['賣場', '已經', '補充包', '購買', '方便', '涼涼', '清爽', '曾經', '看過', '皮膚科', '醫生', '推薦', '買來', '痘痘', '肩膀', '痘痘', '粉刺', '造成', '負擔']"
"被youtuber推坑購入 syoss 絲蘊 控油蓬鬆洗髮露-日本柚子口味
味道部分很喜歡(最近愛上各種柚子、柑橘口味)
*個人是乾性~中性頭皮
對於這款洗髮精使用感受一般，沒有到youtuber推薦的非常驚艷的蓬鬆清透感
*家人是油性頭皮
使用起來很喜歡喔。覺得清潔力夠，且有讓頭髮比較清爽的感覺
*整體心得無功無過，之後有特價的話才會考慮購買~","['youtuber', '推坑', '購入', 'syoss', '絲蘊', '控油', '蓬鬆', '日本', '柚子', '口味', '味道', '最近', '愛上', '柚子', '柑橘', '口味', '乾性', '中性', '頭皮', '感受', 'youtuber', '推薦', '驚艷', '蓬鬆', '清透感', '家人', '油性', '頭皮', '清潔力', '清爽', '整體', '無功無過', '特價', '考慮', '購買']"
"喜歡 熱愛 非常棒!!
油頭必備款洗髮精!!!
髮朵是這次周慶意外請回家的品牌
買了頭皮精油、淨化洗髮精、煥活洗髮精組合*3
這支洗髮精真的是我目前大愛啊!!!!
我的頭皮就是油頭
比較容易搔癢有異味 還有頭皮出油狀況
一般洗髮精都可以解決當下異味 但撐不了太久
搔癢跟頭皮長痘 出油則是要不同品牌去搭配才有的效果
但髮朵這款洗髮精真的很厲害!
他幾乎完成了我所有的訴求
1.高清潔度 但完全不乾澀
一般高清潔頭皮洗髮精 洗完頭髮也會乾燥 澀到不行
但髮朵沒有
洗完之後可以感受到頭皮清爽 但髮絲不會乾燥  也","['棒油頭', '必備款', '髮朵', '周慶', '意外', '回家', '頭皮', '精油', '淨化', '煥活', '組合', '目前', '大愛', '頭皮', '油頭', '搔癢', '異味', '頭皮', '狀況', '解決', '當下', '異味', '撐不了', '搔癢', '頭皮', '不同', '搭配', '髮朵', '厲害', '完成', '訴求', '清潔度', '完全', '乾澀', '清潔', '頭皮', '乾燥', '不行', '髮朵', '感受到', '頭皮', '清爽', '髮絲', '乾燥']"
"母親節檔期在香草集的櫃東晃西晃，幾乎每天都去逛，逛到幾乎每個產品都熟了ＸＤ
在洗沐品項中，我最愛的就是這個鳶尾白茶的洗髮精了！
我本身就是一個白茶控，香水的最愛就是寶格麗白茶，覺得白茶是個清爽、有氣質、清高的味道，而鳶尾的溫柔又帶給這款洗髮精親和力，在清高與媚俗之間取得了平衡。
這是個很像夏天的味道，尤其在悶熱的逼出一整身汗之後，用這個清麗文雅的味道來洗澡，真的很適合！
光是為了這個味道，我就覺得可以收了！
他同樣的味道也有出沐浴乳，真的好愛好愛～
（難怪我幾乎每天都在逛香草集啊ＸＤ）","['母親節', '檔期', '香草集', '西晃', '逛逛', '洗沐', '最愛', '鳶尾', '白茶', '白茶', '香水', '最愛', '寶格麗', '白茶', '白茶', '清爽', '氣質', '清高', '味道', '鳶尾', '溫柔', '帶給', '親和力', '清高', '媚俗', '平衡', '夏天', '味道', '尤其', '悶熱', '逼出', '清麗', '文雅', '味道', '洗澡', '適合', '味道', '同樣', '味道', '沐浴乳', '好愛', '好愛', '難怪', '香草集']"
"因先前有同事好像蠻愛施巴的產品
施巴給我的品牌印象也是走「敏感肌可用、無多餘添加成分」的路線
於是在德國藥妝店看到時就停留了一下
看到了這一罐 Everyday Shampoo
顧名思義看起來就是很溫和、天天都能用的洗髮精吧
抱著神農嚐百草的心態 就決定入手它了！
買的這罐是200ml、標榜PH值 5.5 弱酸性
跟一般人頭皮酸鹼值一樣，質地為透明洗髮精
目前髮長為肩膀上緣短髮、髮量算多、粗硬髮
先說說我一開始使用的心得
🔸起泡能力 ： ❤️❤️❤️🖤🖤
起泡能力對我來說不夠力，擠一次用量只夠我搓到一區的","['先前', '同事', '好像', '施巴', '施巴', '印象', '敏感肌', '多餘', '添加', '成分', '路線', '德國', '藥妝店', '停留', 'Every', 'day', 'Shampoo', '顧名思義', '看起來', '溫和', '天天', '神農', '百草', '心態', '決定', '入手', '標榜', 'PH', '弱酸性', '一般人', '頭皮', '酸鹼值', '質地', '透明', '目前', '髮長', '肩膀', '上緣', '短髮', '髮量', '粗硬髮', '說說', '起泡', '能力', '起泡', '能力', '來說', '夠力', '用量', '搓到']"
"不知道大家對於飛柔他們家洗髮精的印象如何??
婷個人的刻版印象就是乾澀的使用感受
但這次不同囉!!
控油止癢，拯救易出油頭屑問題、柔順持久48小時
精選薄荷香氛，配方清涼頭皮、舒緩頭癢
添加去油分子，配方清爽、去除多餘油脂
這次的控油止癢洗髮露打破我的舊印象
一方面好起泡一方面給予的潔淨力適中
有輕微的澀感但不卡卡的感受，薄荷的涼感
算是中等。舒緩頭癢的舒適度不錯","['飛柔', '印象', '如何', '刻版', '印象', '乾澀', '感受', '不同', '控油', '止癢', '拯救', '易出', '頭屑', '柔順', '持久', '小時', '精選', '薄荷', '香氛', '配方', '清涼', '頭皮', '舒緩', '頭癢', '添加', '分子', '配方', '清爽', '去除', '多餘', '油脂', '控油', '止癢', '打破', '印象', '起泡', '給予', '潔淨力', '適中', '輕微', '澀感', '卡卡', '感受', '薄荷', '涼感', '中等', '舒緩', '頭癢', '舒適度', '不錯']"
"因為是乾性敏感頭皮的關係
所以一直都有頭皮屑的困擾
而且常常手賤去摳 頭皮上都有一些傷疤
整個頭髮很不健康 甚至一扯就掉一堆頭髮
之前我的美髮師說是跟體質有關
但長期下來還是會覺得不知道是不是洗髮精沒挑對
看評價說這罐洗髮精可以調理頭皮
自己用了一個月也真的覺得蠻有感的
簡單說一下我自己的感受吧！
質地上是流動性很高的半透明 一點點就很好起泡
洗起來的香味不會太濃 吹完頭髮就是清爽的淡香
洗完當下就可以感受到頭髮整體變得很輕盈、蓬鬆感
原本有點擔心清潔力太高會讓頭皮屑更嚴重
不過這一個月下來 頭皮屑的狀況","['乾性', '敏感', '頭皮', '關係', '頭皮屑', '困擾', '常常', '手賤', '頭皮', '傷疤', '健康', '甚至', '美髮師', '體質', '有關', '長期', '挑對', '評價', '調理', '頭皮', '有感', '簡單', '感受', '質地', '流動性', '透明', '好起', '泡洗', '香味', '吹完', '清爽', '淡香', '當下', '感受到', '整體', '輕盈', '蓬鬆感', '原本', '擔心', '清潔力', '頭皮屑', '嚴重', '頭皮屑', '狀況']"
"台灣的夏季氣候真的是非常讓人受不了！尤其是我這種油性頭皮的人，如果用錯洗髮精加上不是每天洗頭，隔天早上起床，頭髮真的就很像2~3天沒有洗頭耶！就算冬天寒流來，我也是每天都要洗頭，是油性頭皮的痛苦啊~（吶喊
但是前一陣子在YT看到牛爾老師與吳依霖老師推薦日本資生堂與台灣，專為台灣氣候所研發出的阿葵亞淨水賦活洗髮精（控油型），就被燒到了，馬上去網路上購買，到貨後也馬上使用看看，結果發現真的非常棒！
洗的時候有股有點像中藥材的味道（檜木精華），加上指腹按摩頭皮之後就能感覺到洗髮精慢慢深入清潔頭皮、髮根，泡泡是屬","['台灣', '夏季', '氣候', '受不了', '尤其', '油性', '頭皮', '用錯', '洗頭', '隔天', '洗頭', '冬天', '寒流', '洗頭', '油性', '頭皮', '痛苦', '一陣子', 'YT', '牛爾', '老師', '吳依霖', '老師', '推薦', '日本', '資生堂', '台灣', '台灣', '氣候', '研發出', '阿葵亞', '淨水', '賦活', '精控', '油型', '燒到', '馬上', '網路', '購買', '到貨', '馬上', '結果', '發現', '棒洗', '中藥材', '味道', '檜木', '精華', '指腹', '按摩', '頭皮', '感覺到', '慢慢', '深入', '清潔', '頭皮', '髮根', '泡泡']"
"Essential洗髮乳共有五款分別為五個顏色做區分，
先前只有記錄過一瓶，
中間斷斷續續有使用過但沒有記錄到，
這次一次記錄完畢囉，
美髮產品是我家三姊妹最愛買的東西，
從我娘家開始浴室就擺滿了零瑯滿目的產品，
現在擁有專屬自己的獨立浴室，
那就是我把浴室發揮得淋漓盡致的時候了，
試用品或是正貨都會交替使用，
我自己除了落健已經維持使用將近四年多的時間，
因為洗髮洗兩次的關係，
我第一次洗髮都會選用不同品牌，
Essential也是使用循環之一，
瞬效亮澤去毛燥洗髮乳(粉色包裝)
宜人的香花味，
質地為","['Essential', '分別', '顏色', '區分', '先前', '只有', '記錄', '中間', '斷斷續續', '記錄到', '記錄', '完畢', '美髮', '姊妹', '東西', '娘家', '浴室', '擺滿', '零瑯滿目', '現在', '專屬', '獨立', '浴室', '浴室', '發揮', '淋漓盡致', '正貨', '交替', '落健', '已經', '維持', '時間', '關係', '選用', '不同', 'Essential', '循環', '亮澤', '毛燥', '粉色', '包裝', '宜人', '香花', '味質']"
"朋友們最近好嗎？
疫情肆虐，大家一定要好好保護自己。
也因為疫情的關係，讓我瘋狂網購😂
一解逛街悶。
前陣子看到資生堂有新款洗髮精
說真的，我從來沒有用過資生堂的髮品呢！
所以網購了小瓶裝來試試看。
這款髮品香氣我很喜歡，是一種很療癒的植物香氛
我喜歡植物的淡淡香氣
勝過於濃烈的花果香
有很多品牌聲稱，持久留香，香水般的香氣
我其實都不太敢使用呢😅
（🌟部分商品資訊參考官網）
但是這款除了香氣的部分是我喜歡的，
其餘效果使用起來，個人覺得還蠻普通的
沒有特別驚艷的地方（例如特別柔順、蓬鬆…等）
起泡部分也","['朋友', '最近', '疫情', '肆虐', '一定', '好好', '保護', '疫情', '關係', '瘋狂', '網購', '逛街', '陣子', '資生堂', '新款', '說真的', '從來', '資生堂', '髮品', '瓶裝', '髮品', '香氣', '療癒', '植物', '香氛', '植物', '淡淡', '香氣', '勝過於', '濃烈', '花果', '聲稱', '持久', '香水', '香氣', '其實', '資訊', '參考', '官網', '香氣', '普通', '驚艷', '地方', '柔順', '蓬鬆', '起泡']"
"先來說說我目前的頭皮和頭髮，
頭皮是容易發癢、長大腫痘的輕度脂漏頭皮，
壓力大或流汗悶住、太熱等等的就會發作，
頭髮有染燙但髮質顧得不錯。
艾瑪絲的產品陸續用過了不少，
這瓶玫瑰控油洗髮精算是中規中矩、居家常備良藥的一款，
控油效果比綠標的高效控油差一點點而已，
適合不是極度油頭的油頭人，或是油頭人冬天使用，
起泡容易，味道清淡自然，男生用也不奇怪，
清潔力ok，洗完頭皮不乾癢，髮尾不澀，
控油力中上，實在覺得沒有什麼好挑剔的，
跟高效控油一起搭配使用，可以安然度過夏秋兩季，
用完會再繼續回購~","['目前', '頭皮', '頭皮', '發癢', '大腫痘', '輕度', '脂漏', '頭皮', '壓力', '流汗', '悶住', '發作', '染燙', '髮質', '顧得', '不錯', '陸續', '玫瑰', '控油', '中規', '中矩', '居家', '常備', '良藥', '控油', '綠標', '高效', '控油', '適合', '極度', '油頭', '油頭人', '油頭人', '冬天', '起泡', '味道', '清淡', '自然', '男生', '奇怪', '清潔力', '頭皮', '乾癢', '髮尾', '控油力', '中上', '實在', '挑剔', '高效', '控油', '一起', '搭配', '安然', '度過', '用完', '繼續', '回購']"
"打開來先聞一聞味道，覺得味道還不錯。
如果味道的濃郁度有10分，我會給大約6分。
直接聞的味道比較濃一點，但是留在頭髮上的味道就也是淡淡的，比較沒有像一些牌子留在頭髮上的味道濃郁。
這是剛洗完（Day1)，吹乾之後的樣子，由於我的頭髮很細軟，所以這款洗髮精說洗了會蓬鬆對我來說都沒什麼效果。 但是針對偏油性頭髮的我來說，洗完感覺挺清爽的，而且不會過於乾澀，梳頭髮也不會有卡卡的感覺。
這是洗完的隔天晚上(Day2)，有些出油但是還可以接受，請家人聞一下頭髮，也說還行，沒有什麼異味。
這是洗完後的第三天，出油就","['味道', '味道', '不錯', '味道', '濃郁度', '直接', '味道', '留在', '味道', '淡淡', '牌子', '留在', '味道', '濃郁', 'Day1', '吹乾', '細軟', '蓬鬆', '偏油性', '清爽', '過於', '乾澀', '隔天', '晚上', 'Day2', '還可以', '接受', '家人', '異味']"
"最近天氣實在太冷，冷到頭髮又乾又超級毛躁，而且每天都超忙碌超累，下班後只想趕快洗澡睡覺；前陣子還被設計師嫌棄髮質都不好好保養，看起來很狼狽（因為實在太累了...嗚嗚）
這次收到UrCosme跟TSUBAKI 思波綺的試用，彷彿也在暗示提醒我要好好照顧一下我的頭髮（救星？！）謝謝你們！！！
拆箱後眼睛都亮了！看看這一組金光閃閃的組合，我好喜歡它這次的顏色，很久以前用過思波綺的山茶花紅色系列，所以印象中它們的品牌就是紅色的，這次的包裝讓我有耳目一新的感覺呢。
這瓶「瞬亮修護洗髮乳」標榜【居家沙龍級養護】，而且","['最近', '天氣', '實在', '冷冷', '超級', '毛躁', '忙碌', '下班', '趕快', '洗澡', '睡覺', '陣子', '設計師', '嫌棄', '髮質', '好好', '保養', '看起來', '狼狽', '實在', '嗚嗚', 'UrCosme', 'TSUBAKI', '思波綺', '彷彿', '暗示', '提醒', '好好', '照顧', '救星', '眼睛', '金光', '閃閃', '組合', '顏色', '以前', '思波綺', '山茶花', '紅色', '印象', '紅色', '包裝', '耳目一新', '瞬亮', '修護', '標榜', '居家', '沙龍級', '養護']"
"印象是康是美點數兌換的
總共有2份
把它裝進瓶子裡面使用比較方便
透明的顏色，流動性很高。
無矽靈，配合植物精油。
雖然是蜂蜜安瓶精華，實際上聞起來我是覺得沒有很蜂蜜啦～
都是蜂蜜味的話，我大概會覺得太甜膩吧！
而它雖然無矽靈，使用後頭髮也不至於太過於乾澀
使用後算是比較清爽，但不會很乾澀，頭髮不會打結的很嚴
重。
使用起來感覺還不錯。","['印象', '康是', '兌換', '裝進', '瓶子', '裡面', '方便', '透明', '顏色', '流動性', '矽靈', '配合', '植物', '精油', '蜂蜜', '安瓶', '精華', '實際', '聞起來', '蜂蜜', '蜂蜜味', '大概', '甜膩', '矽靈', '不至於', '太過於', '乾澀', '清爽', '乾澀', '打結', '嚴重', '使用起來', '不錯']"
"感謝@cosme和雪芙蘭提供養護洗髮精-金萱控油的試用機會
雪芙蘭給我的印象只有乳液(因為冬天常買回來擦身體和腳保濕)
沒想到也出了洗髮精產品耶~喔耶
本次試用產品:雪芙蘭-養護洗髮精-金萱控油(正品)
正品規格:500g
價         格:179元
銷售通路:寶雅獨家首賣三個月
上市日期:2023/9/7
夏天是許多人不喜歡的天氣,尤其在南部更是熱到不行啊~~~~
本身我就怕熱的人,,,一到夏天就必須每天洗頭髮不然就會油到整個頭很重都可以煎蛋囉~
這次收到雪芙蘭的洗髮精讓我驚訝到一直看,,,,井底","['雪芙蘭', '養護', '金萱', '控油', '雪芙蘭', '印象', '乳液', '冬天', '買回來', '身體', '保濕', '沒想到', '雪芙蘭', '養護', '金萱', '控油', '規格', '價格', '銷售', '通路', '寶雅', '獨家', '首賣', '上市', '日期', '夏天', '天氣', '尤其', '南部', '不行', '夏天', '必須', '煎蛋', '雪芙蘭', '驚訝', '井底']"
